Date,Open,High,Low,Close,Volume,OpenInterest
2020-09-17,380.19000000,380.27000000,380.03000000,380.06000000,217.87497000,0.0
2020-09-17,380.06000000,380.27000000,379.93000000,380.17000000,324.26214000,0.0
2020-09-17,380.18000000,380.64000000,380.09000000,380.52000000,448.20725000,0.0
2020-09-17,380.54000000,380.97000000,380.38000000,380.49000000,1111.99223000,0.0
2020-09-17,380.47000000,380.70000000,380.23000000,380.27000000,206.80958000,0.0
2020-09-17,380.29000000,380.56000000,380.27000000,380.41000000,146.58341000,0.0
2020-09-17,380.39000000,380.41000000,380.17000000,380.17000000,219.99129000,0.0
2020-09-17,380.17000000,380.45000000,380.10000000,380.41000000,188.12801000,0.0
2020-09-17,380.36000000,380.45000000,380.27000000,380.37000000,264.71009000,0.0
2020-09-17,380.37000000,380.86000000,380.34000000,380.75000000,304.29340000,0.0
2020-09-17,380.74000000,380.79000000,380.58000000,380.69000000,156.03180000,0.0
2020-09-17,380.67000000,380.82000000,380.30000000,380.32000000,241.21167000,0.0
2020-09-17,380.33000000,380.58000000,380.00000000,380.24000000,560.03725000,0.0
2020-09-17,380.26000000,380.47000000,379.88000000,379.94000000,460.64410000,0.0
2020-09-17,379.93000000,380.44000000,379.93000000,380.27000000,467.20934000,0.0
2020-09-17,380.29000000,380.32000000,380.05000000,380.22000000,269.87627000,0.0
2020-09-17,380.22000000,380.83000000,380.12000000,380.42000000,1095.63147000,0.0
2020-09-17,380.42000000,380.95000000,380.21000000,380.36000000,744.85250000,0.0
2020-09-17,380.32000000,380.62000000,380.25000000,380.41000000,524.67192000,0.0
2020-09-17,380.41000000,380.42000000,379.90000000,380.18000000,857.30321000,0.0
2020-09-17,380.17000000,380.19000000,379.87000000,380.03000000,429.23097000,0.0
2020-09-17,380.02000000,380.77000000,379.98000000,380.71000000,429.93663000,0.0
2020-09-17,380.71000000,381.00000000,380.53000000,381.00000000,1029.09697000,0.0
2020-09-17,380.99000000,381.31000000,380.65000000,380.67000000,613.40950000,0.0
2020-09-17,380.67000000,380.99000000,380.56000000,380.71000000,826.37905000,0.0
2020-09-17,380.73000000,380.78000000,380.26000000,380.38000000,516.81031000,0.0
2020-09-17,380.39000000,380.87000000,380.39000000,380.61000000,366.91872000,0.0
2020-09-17,380.60000000,380.60000000,379.95000000,380.05000000,468.88217000,0.0
2020-09-17,380.01000000,380.57000000,380.00000000,380.24000000,405.84088000,0.0
