Date,Open,High,Low,Close,Volume,OpenInterest
2018-03-26,523.95000000,527.67000000,465.56000000,485.00000000,151084.23688000,0.0
2018-03-27,485.00000000,491.55000000,446.00000000,448.50000000,138188.76042000,0.0
2018-03-28,448.50000000,466.00000000,440.14000000,446.67000000,89895.47885000,0.0
2018-03-29,446.07000000,449.43000000,380.00000000,384.00000000,225341.94316000,0.0
2018-03-30,383.87000000,412.04000000,366.00000000,392.43000000,292254.79437000,0.0
2018-03-31,392.40000000,419.40000000,388.52000000,393.92000000,167833.59399000,0.0
2018-04-01,393.93000000,399.91000000,356.90000000,378.58000000,150493.99422000,0.0
2018-04-02,378.58000000,394.87000000,375.00000000,385.05000000,113242.14191000,0.0
2018-04-03,385.00000000,419.08000000,380.13000000,415.01000000,137897.55565000,0.0
2018-04-04,415.00000000,416.50000000,370.00000000,378.16000000,140598.39668000,0.0
2018-04-05,378.15000000,387.03000000,365.61000000,381.22000000,120314.05875000,0.0
2018-04-06,381.56000000,385.91000000,362.54000000,368.89000000,74458.69141000,0.0
2018-04-07,368.89000000,394.75000000,368.28000000,384.51000000,71463.42848000,0.0
2018-04-08,384.51000000,404.05000000,384.00000000,400.40000000,57395.52936000,0.0
2018-04-09,400.40000000,431.99000000,387.10000000,399.44000000,151653.50413000,0.0
2018-04-10,399.25000000,418.68000000,391.40000000,416.07000000,81394.29605000,0.0
2018-04-11,415.53000000,433.54000000,410.38000000,429.52000000,86706.68627000,0.0
2018-04-12,429.90000000,499.00000000,412.88000000,495.67000000,249766.38316000,0.0
2018-04-13,494.30000000,530.00000000,480.22000000,495.11000000,251752.08782000,0.0
2018-04-14,494.69000000,515.00000000,485.58000000,502.68000000,121283.33380000,0.0
2018-04-15,502.68000000,535.00000000,502.51000000,533.88000000,108739.15395000,0.0
2018-04-16,533.88000000,538.00000000,497.31000000,511.46000000,130359.52549000,0.0
2018-04-17,512.09000000,521.20000000,500.02000000,502.56000000,96541.96382000,0.0
2018-04-18,502.56000000,526.99000000,501.12000000,526.09000000,73161.95251000,0.0
2018-04-19,526.49000000,571.61000000,521.03000000,568.14000000,112235.77328000,0.0
2018-04-20,568.14000000,622.17000000,556.50000000,617.09000000,160209.03951000,0.0
2018-04-21,616.80000000,624.50000000,570.23000000,604.87000000,159364.95353000,0.0
2018-04-22,604.87000000,643.49000000,589.00000000,620.92000000,120127.37280000,0.0
2018-04-23,620.67000000,649.11000000,618.02000000,645.09000000,77475.70793000,0.0
2018-04-24,644.58000000,712.99000000,643.76000000,701.58000000,171437.66972000,0.0
2018-04-25,701.16000000,703.30000000,593.83000000,618.00000000,341439.50428000,0.0
2018-04-26,617.73000000,666.19000000,600.00000000,661.51000000,155754.00815000,0.0
2018-04-27,661.51000000,686.82000000,635.73000000,643.46000000,134803.48389000,0.0
2018-04-28,643.41000000,694.90000000,638.76000000,682.86000000,113128.36337000,0.0
2018-04-29,683.50000000,700.49000000,665.28000000,690.85000000,110020.23869000,0.0
2018-04-30,690.85000000,695.30000000,662.20000000,670.78000000,112494.91720000,0.0
2018-05-01,670.78000000,675.60000000,627.58000000,672.00000000,133123.66675000,0.0
2018-05-02,671.99000000,691.99000000,663.00000000,688.56000000,86185.50330000,0.0
2018-05-03,688.55000000,792.08000000,685.39000000,779.00000000,229419.20900000,0.0
2018-05-04,779.00000000,810.00000000,756.91000000,785.99000000,179924.40215000,0.0
2018-05-05,785.80000000,832.66000000,781.56000000,819.50000000,128631.18764000,0.0
2018-05-06,819.50000000,839.99000000,752.49000000,794.30000000,166871.16002000,0.0
2018-05-07,794.30000000,799.14000000,701.00000000,752.49000000,284237.06328000,0.0
2018-05-08,753.00000000,777.00000000,720.02000000,748.99000000,135106.19621000,0.0
2018-05-09,748.99000000,760.74000000,710.26000000,751.75000000,112353.37758000,0.0
2018-05-10,752.40000000,769.88000000,720.00000000,722.52000000,102019.29933000,0.0
2018-05-11,722.52000000,737.23000000,663.00000000,676.96000000,216953.54991000,0.0
2018-05-12,676.96000000,690.20000000,633.20000000,684.11000000,166801.07487000,0.0
2018-05-13,684.56000000,742.00000000,666.31000000,729.08000000,136022.39207000,0.0
2018-05-14,729.08000000,743.90000000,686.00000000,727.49000000,183466.92240000,0.0
2018-05-15,727.49000000,740.00000000,695.00000000,704.91000000,127191.21863000,0.0
2018-05-16,704.91000000,712.84000000,673.52000000,706.29000000,118902.46895000,0.0
2018-05-17,706.80000000,719.25000000,662.00000000,667.62000000,106723.38375000,0.0
2018-05-18,667.62000000,694.90000000,656.00000000,692.60000000,106541.66307000,0.0
2018-05-19,693.26000000,717.80000000,682.31000000,697.00000000,88828.85641000,0.0
2018-05-20,697.00000000,729.88000000,688.40000000,716.16000000,86004.74090000,0.0
2018-05-21,716.16000000,720.46000000,688.00000000,696.70000000,96085.15451000,0.0
2018-05-22,697.10000000,699.60000000,637.32000000,640.99000000,107059.57690000,0.0
2018-05-23,640.86000000,669.00000000,560.00000000,577.19000000,257099.77096000,0.0
2018-05-24,577.19000000,612.10000000,550.00000000,602.18000000,195854.62497000,0.0
2018-05-25,602.08000000,617.46000000,568.70000000,585.55000000,118076.26273000,0.0
2018-05-26,585.56000000,607.62000000,578.32000000,586.00000000,77654.12532000,0.0
2018-05-27,586.03000000,592.00000000,557.43000000,570.40000000,97097.26713000,0.0
2018-05-28,570.81000000,576.20000000,506.11000000,511.50000000,153197.83278000,0.0
2018-05-29,511.50000000,573.43000000,510.00000000,567.36000000,189082.83788000,0.0
2018-05-30,567.09000000,585.83000000,541.20000000,557.19000000,122132.27010000,0.0
2018-05-31,557.87000000,586.73000000,552.98000000,577.81000000,100101.52276000,0.0
2018-06-01,577.81000000,590.26000000,564.93000000,579.00000000,83840.84162000,0.0
2018-06-02,579.00000000,599.17000000,572.90000000,590.85000000,80258.14719000,0.0
2018-06-03,590.85000000,628.81000000,590.10000000,619.66000000,84123.33235000,0.0
2018-06-04,619.66000000,625.47000000,580.15000000,591.02000000,96339.44507000,0.0
2018-06-05,591.02000000,614.00000000,570.36000000,609.05000000,89053.74351000,0.0
2018-06-06,609.29000000,613.35000000,593.40000000,607.40000000,70152.92117000,0.0
2018-06-07,606.68000000,618.00000000,598.24000000,605.16000000,60174.18880000,0.0
2018-06-08,605.20000000,608.45000000,593.33000000,598.68000000,49228.00755000,0.0
2018-06-09,599.29000000,608.97000000,591.00000000,592.87000000,38908.06530000,0.0
2018-06-10,592.44000000,592.87000000,501.13000000,524.11000000,190350.58429000,0.0
2018-06-11,524.64000000,535.51000000,508.66000000,531.69000000,145813.07819000,0.0
2018-06-12,531.08000000,538.88000000,482.00000000,493.00000000,158223.14812000,0.0
2018-06-13,493.00000000,501.97000000,449.06000000,475.47000000,181842.19417000,0.0
2018-06-14,475.47000000,529.00000000,460.00000000,519.29000000,206093.07330000,0.0
2018-06-15,519.30000000,521.00000000,481.62000000,487.48000000,160532.53607000,0.0
2018-06-16,487.47000000,503.28000000,483.72000000,496.74000000,131095.45173000,0.0
2018-06-17,496.45000000,507.60000000,492.70000000,497.14000000,117316.93221000,0.0
2018-06-18,497.15000000,524.48000000,487.27000000,517.95000000,143826.68272000,0.0
2018-06-19,517.77000000,548.20000000,510.01000000,537.97000000,148148.38064000,0.0
2018-06-20,537.68000000,542.02000000,515.08000000,536.49000000,123892.04240000,0.0
2018-06-21,536.34000000,544.98000000,521.11000000,526.18000000,79862.90544000,0.0
2018-06-22,526.32000000,526.44000000,450.00000000,462.09000000,212659.53437000,0.0
2018-06-23,462.40000000,481.00000000,455.00000000,473.41000000,94465.26834000,0.0
2018-06-24,473.40000000,475.81000000,419.53000000,454.41000000,198264.10079000,0.0
2018-06-25,454.29000000,474.47000000,444.37000000,458.70000000,122942.11650000,0.0
2018-06-26,459.04000000,460.81000000,429.00000000,429.34000000,84003.09976000,0.0
2018-06-27,429.81000000,445.95000000,420.19000000,441.64000000,99156.36437000,0.0
2018-06-28,441.36000000,443.96000000,416.45000000,420.22000000,112309.56714000,0.0
2018-06-29,420.48000000,442.00000000,404.48000000,434.77000000,159495.30942000,0.0
2018-06-30,434.77000000,463.15000000,434.51000000,454.09000000,157169.20242000,0.0
2018-07-01,454.20000000,457.77000000,443.73000000,452.10000000,111226.62846000,0.0
2018-07-02,452.14000000,481.83000000,444.16000000,476.25000000,182585.11018000,0.0
2018-07-03,476.32000000,486.98000000,457.00000000,461.82000000,186954.55478000,0.0
2018-07-04,461.78000000,482.70000000,458.02000000,467.38000000,101886.20199000,0.0
2018-07-05,467.19000000,480.00000000,458.80000000,467.87000000,125806.00830000,0.0
2018-07-06,467.79000000,476.00000000,451.29000000,470.47000000,100428.64802000,0.0
2018-07-07,470.48000000,487.99000000,461.50000000,485.57000000,83629.95382000,0.0
2018-07-08,485.57000000,495.98000000,482.05000000,486.77000000,144703.13626000,0.0
2018-07-09,486.55000000,488.98000000,468.20000000,471.71000000,89532.14109000,0.0
2018-07-10,471.73000000,473.23000000,427.69000000,432.48000000,173640.97620000,0.0
2018-07-11,432.55000000,452.69000000,424.20000000,444.99000000,159022.59726000,0.0
