Date,Open,High,Low,Close,Volume,OpenInterest
2020-09-17,10843.53000000,10844.55000000,10841.31000000,10842.40000000,19.00433500,0.0
2020-09-17,10842.41000000,10846.73000000,10840.00000000,10845.20000000,44.31914400,0.0
2020-09-17,10845.19000000,10847.59000000,10842.70000000,10842.89000000,43.59059600,0.0
2020-09-17,10842.90000000,10845.21000000,10840.00000000,10840.01000000,19.44145400,0.0
2020-09-17,10840.00000000,10848.45000000,10840.00000000,10845.52000000,24.39266500,0.0
2020-09-17,10845.51000000,10845.52000000,10840.96000000,10840.96000000,25.78402300,0.0
2020-09-17,10840.96000000,10844.00000000,10840.01000000,10844.00000000,19.40002600,0.0
2020-09-17,10843.99000000,10844.05000000,10843.18000000,10843.49000000,13.03237700,0.0
2020-09-17,10843.48000000,10854.99000000,10843.48000000,10851.83000000,32.99684500,0.0
2020-09-17,10851.83000000,10852.35000000,10849.19000000,10852.35000000,15.98409800,0.0
2020-09-17,10852.35000000,10855.63000000,10849.29000000,10849.96000000,19.61803700,0.0
2020-09-17,10849.96000000,10852.09000000,10843.97000000,10845.30000000,18.51265600,0.0
2020-09-17,10845.30000000,10845.51000000,10836.93000000,10837.16000000,73.09003400,0.0
2020-09-17,10837.16000000,10841.92000000,10837.16000000,10840.08000000,49.12785500,0.0
2020-09-17,10840.09000000,10840.29000000,10836.06000000,10838.31000000,34.48656900,0.0
2020-09-17,10838.30000000,10844.16000000,10837.71000000,10841.78000000,43.32766900,0.0
2020-09-17,10841.78000000,10844.98000000,10838.30000000,10838.76000000,35.21315300,0.0
2020-09-17,10838.76000000,10840.84000000,10834.42000000,10834.99000000,39.90703800,0.0
2020-09-17,10835.00000000,10835.00000000,10827.00000000,10832.46000000,53.77196100,0.0
2020-09-17,10832.47000000,10832.47000000,10827.00000000,10830.07000000,29.50187500,0.0
2020-09-17,10830.37000000,10844.81000000,10829.80000000,10843.01000000,36.36538800,0.0
2020-09-17,10843.00000000,10846.30000000,10838.40000000,10846.29000000,43.41979300,0.0
2020-09-17,10845.79000000,10853.70000000,10839.29000000,10839.29000000,41.52534300,0.0
2020-09-17,10839.09000000,10845.64000000,10837.40000000,10842.36000000,25.60386100,0.0
2020-09-17,10842.37000000,10842.71000000,10839.73000000,10839.94000000,16.57000500,0.0
2020-09-17,10839.94000000,10846.00000000,10839.50000000,10845.30000000,38.00490400,0.0
2020-09-17,10845.29000000,10845.30000000,10833.37000000,10833.58000000,25.10397300,0.0
2020-09-17,10834.23000000,10837.77000000,10830.63000000,10832.82000000,32.76792700,0.0
2020-09-17,10832.82000000,10836.48000000,10830.01000000,10831.51000000,22.92448500,0.0
2020-09-17,10831.51000000,10831.71000000,10824.38000000,10826.22000000,33.97099300,0.0
2020-09-17,10826.22000000,10829.32000000,10820.00000000,10820.21000000,24.43381200,0.0
2020-09-17,10820.22000000,10827.54000000,10815.00000000,10815.20000000,29.11924100,0.0
2020-09-17,10815.20000000,10818.27000000,10807.03000000,10815.23000000,55.64528100,0.0
2020-09-17,10815.23000000,10818.98000000,10809.65000000,10814.06000000,61.84674700,0.0
2020-09-17,10814.05000000,10814.06000000,10810.36000000,10810.59000000,18.73685600,0.0
2020-09-17,10810.59000000,10810.59000000,10794.23000000,10801.57000000,125.01116000,0.0
2020-09-17,10801.92000000,10812.59000000,10801.92000000,10810.85000000,31.97224000,0.0
2020-09-17,10811.04000000,10811.05000000,10805.40000000,10806.86000000,36.89803600,0.0
2020-09-17,10806.86000000,10810.90000000,10802.81000000,10810.90000000,27.69398300,0.0
2020-09-17,10810.89000000,10821.24000000,10804.75000000,10817.73000000,37.35978800,0.0
2020-09-17,10817.73000000,10817.73000000,10806.01000000,10806.66000000,36.92588300,0.0
2020-09-17,10806.66000000,10815.15000000,10804.07000000,10812.91000000,27.53006200,0.0
2020-09-17,10812.92000000,10813.86000000,10807.98000000,10810.63000000,19.16544900,0.0
2020-09-17,10810.64000000,10815.14000000,10810.63000000,10815.14000000,13.15419100,0.0
2020-09-17,10815.14000000,10825.84000000,10815.00000000,10825.84000000,45.65062800,0.0
2020-09-17,10825.84000000,10827.79000000,10820.41000000,10825.19000000,24.49732300,0.0
2020-09-17,10825.20000000,10834.29000000,10825.19000000,10829.86000000,29.78592800,0.0
2020-09-17,10829.87000000,10831.22000000,10829.00000000,10830.53000000,32.57013300,0.0
